Author,Comment,Photo,Channel_ID,Timestamp
martyborman,GOOD PLAN GOOD PLAN,https://yt3.ggpht.com/-PwGsfmLzLH8/AAAAAAAAAAI/AAAAAAAAAAA/9VzkZVerLUQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3rNYXz7p4MhDGHOdQVDZsg,1592927193703238.0
RyRy,She mad no one showed up? ,https://yt3.ggpht.com/-zij66sMyp-g/AAAAAAAAAAI/AAAAAAAAAAA/6TyfJIdp16s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC9WtxFIp835_1E2-B6-kKIg,1592927195274753.0
seniortoker,part of the problem,https://yt3.ggpht.com/-fXdVQUcZq80/AAAAAAAAAAI/AAAAAAAAAAA/-g2BApMVs8E/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCl-jVdT3KPLx-VWZAlQ6YYg,1592927197452735.0
murica FckYeah,It's late in the month their welfare checks are gone they are crying for more free money,https://yt3.ggpht.com/-FVBG4pIZRPQ/AAAAAAAAAAI/AAAAAAAAAAA/iEUR0Jz8Q9Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFlTD3XSP5-OTcc1iodba_w,1592927197464424.0
Thomas Boehnlein,wah wah wah,https://yt3.ggpht.com/-LkFVzyEZBEI/AAAAAAAAAAI/AAAAAAAAAAA/gqQ7AO45IuM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMipyx7BR6fnySjCPxhMiJw,1592927198118259.0
Jordan Villanueva,Policing the nuts. Another autonomous zone in the making. I salute the police for it.,https://yt3.ggpht.com/-M3arQ1NVKwY/AAAAAAAAAAI/AAAAAAAAAAA/gWWLxqdCM9U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbrFatgErqRMNwNEtde2UgQ,1592927199143198.0
John Smith,where's the crowd,https://yt3.ggpht.com/-eZLXqTVGcDE/AAAAAAAAAAI/AAAAAAAAAAA/mb0rGjH8xr8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCtc8GGIjobRL7vUmybUhHRg,1592927199449366.0
false prophet mohammed is a pedophile,police are unbiblical God isn't blessing the police,https://yt3.ggpht.com/-yN7NQvuPQX0/AAAAAAAAAAI/AAAAAAAAAAA/WRkUQ_LQc7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfoeB0M82Gl7i1qlrBzwLiw,1592927200243173.0
Penner Oliver,👻uuuuuuuh white,https://yt3.ggpht.com/-Ox0MkqrtDVk/AAAAAAAAAAI/AAAAAAAAAAA/Z8Bt9VWJN_U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCm1NrSVK2_xz80AQronBYnQ,1592927202653313.0
Bishop Bishop 777,seperate or cival war,https://yt3.ggpht.com/--0LpBD4HmNI/AAAAAAAAAAI/AAAAAAAAAAA/P8-_QqDiqdQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYPAtWQ1oKR1SfFhl7sSAOw,1592927202568471.0
Sweetpeas Dad,Go home,https://yt3.ggpht.com/-OEC4NgQjFbg/AAAAAAAAAAI/AAAAAAAAAAA/ugFqKQCUeLc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHzTshdtkhMvReYphFJjkRw,1592927204111053.0
CaptainEIEIO,LEROY BOOTLICKER,https://yt3.ggpht.com/-SgrfVyUPCAY/AAAAAAAAAAI/AAAAAAAAAAA/bjkrnRtuVeo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCRUuFzjeQbKOvTCqSCX762w,1592927204118842.0
Tam-Tam from Bam Bam MORE,SOOOO STUPID!!!!!!!!!!,https://yt3.ggpht.com/-scHlCVrTfsk/AAAAAAAAAAI/AAAAAAAAAAA/6AB7RzvcjII/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCeW_oKK24r68BPjL0-6h14A,1592927206453457.0
living life in the fast lane,We all agree god bless the police,https://yt3.ggpht.com/-1ldwH725ANI/AAAAAAAAAAI/AAAAAAAAAAA/EafMh-Y8PmQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCtNtml0c6KGgTY7LUD6XrJg,1592927208005569.0
dason danielczuk,Preach on skeleton gurl,https://yt3.ggpht.com/-NDLq4rv9ru4/AAAAAAAAAAI/AAAAAAAAAAA/pJbyHRVMMwc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCKiV1q5eHMiLDT9EQs192jA,1592927209067474.0
Carla Vigil,NOW WHAT ARE THEY MARCHING FOR AGAIN???,https://yt3.ggpht.com/-cKGV4n3FTOs/AAAAAAAAAAI/AAAAAAAAAAA/UQIfFEVUqIw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCl4gx3BzGuGYIXsXi1Z4v_Q,1592927209629150.0
Ashley James,ayooo,https://yt3.ggpht.com/-rw5s_hLgcGs/AAAAAAAAAAI/AAAAAAAAAAA/FqF6gwY8zE8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCj1O14YN7cxk0ikz94km43g,1592927210950875.0
vincent cannizzaro,Bet none of them stole work boots,https://yt3.ggpht.com/-Nkpv7PbywpM/AAAAAAAAAAI/AAAAAAAAAAA/R8osbOuUbjc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQuOjXQZKgxMUsZyjyivTeA,1592927211061865.0
Rh72,no proof,https://yt3.ggpht.com/-W6f5XCb9hK4/AAAAAAAAAAI/AAAAAAAAAAA/2DOqjBvWU0M/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-T-7cdYa_PaJ_J_41B2nWw,1592927212031571.0
John Galt,Move to Venezuela!,https://yt3.ggpht.com/-PH3Foy5ilLo/AAAAAAAAAAI/AAAAAAAAAAA/krEnZlm8OiA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgOjcACdzgQOTbcCjTxCoAw,1592927211888996.0
Debra R,@28jcollins can you answer me? Where is BLM when children die in drive bys???,https://yt3.ggpht.com/-n2EkyPYl0cA/AAAAAAAAAAI/AAAAAAAAAAA/B8fDmFTJcgg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC0lulxTwnTZN1Y3Zl2IRTJw,1592927212901951.0
false prophet mohammed is a pedophile,quit speaking falsely on behalf of God,https://yt3.ggpht.com/-yN7NQvuPQX0/AAAAAAAAAAI/AAAAAAAAAAA/WRkUQ_LQc7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfoeB0M82Gl7i1qlrBzwLiw,1592927213263225.0
Daft Lad,Give Them Their Meds And Put Them To Bed !,https://yt3.ggpht.com/-3HyQVz3df3w/AAAAAAAAAAI/AAAAAAAAAAA/8tUeWBHje5k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCi6muvJlulkWCYeq0666RQg,1592927214719566.0
Seahawk VII,There is only one rule in Vegan Fightclub.,https://yt3.ggpht.com/-CKXfFFomMfw/AAAAAAAAAAI/AAAAAAAAAAA/1vKy5yxnS1o/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCq_uQthrYl5d3_jVNXZjvug,1592927215538861.0
Pyro The Maniac,Cal this number (##########),https://yt3.ggpht.com/-spcLXE9EIT4/AAAAAAAAAAI/AAAAAAAAAAA/CWRf7DERnlo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfw9dlr1scACt4SFZQhjGeg,1592927215705618.0
Leroy Green,GOOGD TRASH,https://yt3.ggpht.com/-gCTPJlfEwgY/AAAAAAAAAAI/AAAAAAAAAAA/NwAcsPBOxmY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFSqohtiqjeCXB4jXTiDYwA,1592927216426728.0
Supersquid 1776,Hillery loves the black community!!! LMAO,https://yt3.ggpht.com/-a80Ixz5bkaA/AAAAAAAAAAI/AAAAAAAAAAA/G7lJ8YXjN4g/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC_vfyv_NT39NuB_5l2gxBKQ,1592927216822326.0
bob drop,@DagobahDave which you support,https://yt3.ggpht.com/-AgBW6b1jZIc/AAAAAAAAAAI/AAAAAAAAAAA/7uKAyCsflWA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC25hcYLFYavDJ8avLa-gZ9Q,1592927217075392.0
Shelby Munro,"The song, Erika is playing in my head as I hear her speak",https://yt3.ggpht.com/-rdVY7b3-ijU/AAAAAAAAAAI/AAAAAAAAAAA/S0iWaoacoxU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXQpM6udUXjJdt0A_kqDacg,1592927217699301.0
hawaiifiveohoh,billions if not trillions of dollars in cities have been destroyed you crazy wacko,https://yt3.ggpht.com/-GMIBlh85wqI/AAAAAAAAAAI/AAAAAAAAAAA/8my8zlAbWMQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCV22_STxhZSsYSoyR1faqwg,1592927218768255.0
Cowboys Fan,Animals,https://yt3.ggpht.com/-rvp3Gi-bQd0/AAAAAAAAAAI/AAAAAAAAAAA/tWDwt4zs00A/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCs6bzEi4ci38NnUsMTQv5yA,1592927219163487.0
Rocio Jones,"lol ""until today, they are doing a good job"" ??? What about the kid that was killed there...",https://yt3.ggpht.com/-Hh7Y2dFLWe0/AAAAAAAAAAI/AAAAAAAAAAA/XeCd2LzXOzM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UClOJUYlHAfzXRmAjos0G5Lg,1592927222754038.0
Donn Burge,SOROS WILL BUY YOU MORE,https://yt3.ggpht.com/-F63qQkm0Z_s/AAAAAAAAAAI/AAAAAAAAAAA/A2sayQEQ8bQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC9Dk3yhG_AHr8v5861_gYkQ,1592927223309301.0
ringo39,"they ask the police for water. when they dont get it, they blame police for that too",https://yt3.ggpht.com/-5JEkYhdcWM0/AAAAAAAAAAI/AAAAAAAAAAA/VrizeaiW9t8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCG0XadM-eyi8dS2CGjOVqYA,1592927223727961.0
Venus Mack,Americans need to learn American history,https://yt3.ggpht.com/-5Ws0kE3jA2o/AAAAAAAAAAI/AAAAAAAAAAA/3iaarKi8jRk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCj_0APTnf6fXbHCDTOeRvxQ,1592927223786192.0
Jonathan Brown,"Mat_4:17 From that time Jesus began to preach, and to say, Repent: for the kingdom of heaven is at hand.",https://yt3.ggpht.com/-U1ynoQkvqT8/AAAAAAAAAAI/AAAAAAAAAAA/8uGN1TWMjbY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCIjNEeU9TenZBk2oOiKnR8g,1592927224509131.0
bigmikey1979,roaches lives matter,https://yt3.ggpht.com/-EQp9rQKdaaQ/AAAAAAAAAAI/AAAAAAAAAAA/qJFGvXMtmk8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UChQV2Dqrv6RF72EjFqSiMYA,1592927224652929.0
humanity,LEE FROM CHINA,https://yt3.ggpht.com/-sz2gqdwIKA0/AAAAAAAAAAI/AAAAAAAAAAA/ppdIaaU6svc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCG48aUmI75AN3cahsyLIvyg,1592927226489466.0
false prophet mohammed is a pedophile,without bible to back it up,https://yt3.ggpht.com/-yN7NQvuPQX0/AAAAAAAAAAI/AAAAAAAAAAA/WRkUQ_LQc7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfoeB0M82Gl7i1qlrBzwLiw,1592927227466168.0
Grandmaster Hash,They gave you the water at least,https://yt3.ggpht.com/-3ILslegXpY0/AAAAAAAAAAI/AAAAAAAAAAA/J4sFLkU4cX8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwtFdBdD8JtTCFK9-4oMUYA,1592927226784293.0
Penner Oliver,"his is what the morality of humanity looks like they're demanding. This hypocrisy of opinion that wants to convince us that BLM is okay, that it is great to support they stir up hatred, for a race war",https://yt3.ggpht.com/-Ox0MkqrtDVk/AAAAAAAAAAI/AAAAAAAAAAA/Z8Bt9VWJN_U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCm1NrSVK2_xz80AQronBYnQ,1592927140409102.0
vincent cannizzaro,good play stooped games get gassed hahahaha,https://yt3.ggpht.com/-Nkpv7PbywpM/AAAAAAAAAAI/AAAAAAAAAAA/R8osbOuUbjc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQuOjXQZKgxMUsZyjyivTeA,1592927140918078.0
menace2society2,1865 ended time to move on,https://yt3.ggpht.com/-kGQIh2WcshE/AAAAAAAAAAI/AAAAAAAAAAA/9iHAKxDF2VQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCH9xX5cINDLbkFYRIleKK3A,1592927141039041.0
CaptainEIEIO,"Stay, you are doing the right thing.",https://yt3.ggpht.com/-SgrfVyUPCAY/AAAAAAAAAAI/AAAAAAAAAAA/bjkrnRtuVeo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCRUuFzjeQbKOvTCqSCX762w,1592927141258267.0
Melanie Guertin,"Rebuild What?? BLM doesn't care, Antifa doesn't care, they are using you.",https://yt3.ggpht.com/-XP-jnrSzE5c/AAAAAAAAAAI/AAAAAAAAAAA/Vemu0zrdVp4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCERhCQBK6SpGhn-sVzahl1w,1592927232391629.0
die Umdrehung,BLM is a Democrat tool,https://yt3.ggpht.com/-L0msaKCaRtA/AAAAAAAAAAI/AAAAAAAAAAA/y1w329RKGdE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxEmwe6qL_rLTeLq8XMR2Tw,1592927234217296.0
johnnyboy,ASK SOROS FOR MONEY MONEY,https://yt3.ggpht.com/-JEBf8ilKy9s/AAAAAAAAAAI/AAAAAAAAAAA/pTcb92qpkVI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjhPJmmaOqfZ-ymJybO4dFA,1592927234255108.0
Faze rug Faze adapt,hi,https://yt3.ggpht.com/-GMv_A5wadsQ/AAAAAAAAAAI/AAAAAAAAAAA/6GP8bc4wBmU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCNGDO8429ga1ay4p5j3Wv0Q,1592927235435486.0
Penner Oliver,where is the ku klux klan? 👻👻👻👻👻,https://yt3.ggpht.com/-Ox0MkqrtDVk/AAAAAAAAAAI/AAAAAAAAAAA/Z8Bt9VWJN_U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCm1NrSVK2_xz80AQronBYnQ,1592927235946990.0
Charles Col,can there be peace on stolen land,https://yt3.ggpht.com/-1ynhKp5tsrs/AAAAAAAAAAI/AAAAAAAAAAA/BCbfkKapfYs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCX0JGDWry9h5SxoN4lGnFSQ,1592927237092983.0
FaithwalkerTodd,"There are statues on both sides, I would like to see the statue of communist name",https://yt3.ggpht.com/-RP8xCC7zssc/AAAAAAAAAAI/AAAAAAAAAAA/v2a4aWEmFoA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2uOEqr9YpoYx78_6Ft866Q,1592927236897895.0
false prophet mohammed is a pedophile,police are kidnappers,https://yt3.ggpht.com/-yN7NQvuPQX0/AAAAAAAAAAI/AAAAAAAAAAA/WRkUQ_LQc7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfoeB0M82Gl7i1qlrBzwLiw,1592927238821397.0
mett furry,you aint rebuilding crap... try it.,https://yt3.ggpht.com/-S_qYTGQgvqI/AAAAAAAAAAI/AAAAAAAAAAA/ZaP6RF2_v7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCEdcv3-QxGjiRL4AEx9RuvQ,1592927239472445.0
RyRy,Freez their funds. Steel and destroy their supplies. Boycott any and all business that support BLM,https://yt3.ggpht.com/-zij66sMyp-g/AAAAAAAAAAI/AAAAAAAAAAA/6TyfJIdp16s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC9WtxFIp835_1E2-B6-kKIg,1592927239783443.0
Zoti Moon,All Lives Matter stop perpetuating division,https://yt3.ggpht.com/-1ML2Fv4Y3bI/AAAAAAAAAAI/AAAAAAAAAAA/8NgZWBZqscY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCiUbI8Ji3yxTTYMA6Was4vg,1592927241814888.0
Jordan Villanueva,Where is Soros? Hahahaha,https://yt3.ggpht.com/-M3arQ1NVKwY/AAAAAAAAAAI/AAAAAAAAAAA/gWWLxqdCM9U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbrFatgErqRMNwNEtde2UgQ,1592927242222188.0
happy gilmore,oh look at me im a peddler of anarchists and want water boo hoooo...i lost my encampment omggg the world is ending,https://yt3.ggpht.com/-y3wdRWEvyoY/AAAAAAAAAAI/AAAAAAAAAAA/9YzZfLzWWpQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCJ4srSRx3DUYyK6AdGMmIDg,1592927243141869.0
jan,"NICE WORK POLICE, GOD BLESS YOU AND GOD BLESS AMERICA",https://yt3.ggpht.com/-pRwoYmz7GWk/AAAAAAAAAAI/AAAAAAAAAAA/YdBfHzmc2fM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCea9g87ChOIvCkO1yZ4tv8g,1592927243783268.0
Thomas Ackerly,SAD,https://yt3.ggpht.com/-OhdwcrlmWT8/AAAAAAAAAAI/AAAAAAAAAAA/3SVxIfbohOI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwlV7TjQIqfWJ02YaEgbSnQ,1592927243961572.0
Leroy Green,GOD BLESSES THE POLICE,https://yt3.ggpht.com/-gCTPJlfEwgY/AAAAAAAAAAI/AAAAAAAAAAA/NwAcsPBOxmY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFSqohtiqjeCXB4jXTiDYwA,1592927245249116.0
Chad Shaffer,March for peace in the street protest that on the gangs and dealers the thief's,https://yt3.ggpht.com/-wjo5tprkfns/AAAAAAAAAAI/AAAAAAAAAAA/vpEaMvj8rZg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbzYRAWqSb7suooExmMjesQ,1592927245954929.0
Frederick Bosman,Lee did not do it for free have enough looters,https://yt3.ggpht.com/-7IZ4yqgO0_Y/AAAAAAAAAAI/AAAAAAAAAAA/275j9d3IFyc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCOmoQO48XqEaTVCeWz_iyIg,1592927246527397.0
icedcoffee,She just comes for the free water,https://yt3.ggpht.com/-HoHpSGhxzbQ/AAAAAAAAAAI/AAAAAAAAAAA/whHKF0dGwJM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCSd4F4Lg-k58H_56Bu_pJHg,1592927249218134.0
dason danielczuk,Skeleton gurl needs a good steak dinner,https://yt3.ggpht.com/-NDLq4rv9ru4/AAAAAAAAAAI/AAAAAAAAAAA/pJbyHRVMMwc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCKiV1q5eHMiLDT9EQs192jA,1592927249524687.0
J.B. J.B.,BLM...DREGS OF SOCIETY,https://yt3.ggpht.com/-vyherUFtiIs/AAAAAAAAAAI/AAAAAAAAAAA/EMNLHBYTCj8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2IBtTPvWckoVKL5M3Akspw,1592927250588907.0
JulianW,"Wait, why does a news reporter appreciate her being there. arn't you impartial?",https://yt3.ggpht.com/-pA1Wf3cjxvs/AAAAAAAAAAI/AAAAAAAAAAA/cBLOV7sRNsI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UClY667SIgbYi0i3qvpo9s4Q,1592927250708253.0
Hamdi ATI,black and jews both are crying about something that happened along time ago now,https://yt3.ggpht.com/-fsgWD1UID-s/AAAAAAAAAAI/AAAAAAAAAAA/_6-13cu5-kA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC_T78m_zBsoKXpgM2qGNSTQ,1592927251862101.0
Carpenter Patriot,useless people upset with their irrelevance,https://yt3.ggpht.com/-tkM2Y7j1ugw/AAAAAAAAAAI/AAAAAAAAAAA/DefK5vgaGZI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC0oLqKHOoXrSxCYbhtM2Dlg,1592927253267867.0
Damien Wright,END THE FED,https://yt3.ggpht.com/-ltk27DGKsY0/AAAAAAAAAAI/AAAAAAAAAAA/oI6Y7YxQ17I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6jTEdbeu-tpyZgWnV6sY0A,1592927254170918.0
KING Xenomorph,4YEARS AGO migrant Caravan!!!!!!!iiiiiii RACE WAR THANKS DEMS,https://yt3.ggpht.com/-0XRW_mqR9mw/AAAAAAAAAAI/AAAAAAAAAAA/GuuuZkAlUb4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC5sP51IDYBNZQ6w8sP3snJg,1592927257168763.0
false prophet mohammed is a pedophile,police kidnap people for silly non violent offenses,https://yt3.ggpht.com/-yN7NQvuPQX0/AAAAAAAAAAI/AAAAAAAAAAA/WRkUQ_LQc7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfoeB0M82Gl7i1qlrBzwLiw,1592927257700058.0
Sweetpeas Dad,Build it on your own property not ours,https://yt3.ggpht.com/-OEC4NgQjFbg/AAAAAAAAAAI/AAAAAAAAAAA/ugFqKQCUeLc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHzTshdtkhMvReYphFJjkRw,1592927258220258.0
martyborman,HUMAN ZOO,https://yt3.ggpht.com/-PwGsfmLzLH8/AAAAAAAAAAI/AAAAAAAAAAA/9VzkZVerLUQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3rNYXz7p4MhDGHOdQVDZsg,1592927259978325.0
Cinna Float,Biden's Broccoli,https://yt3.ggpht.com/-V826Z1mRq-A/AAAAAAAAAAI/AAAAAAAAAAA/q6s7vy0Bah4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC55yLH16s332iZ9V7vZpKCA,1592927261534351.0
William Hudson,Move out to the middle of the ocean,https://yt3.ggpht.com/-wny-bTpIfrM/AAAAAAAAAAI/AAAAAAAAAAA/oeqeBYLrp4s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCj7At6v460Jy_bjJyuXJuyA,1592927264580199.0
George Buzzard,"They don't need medics, they need a institution.",https://yt3.ggpht.com/-Zx4-ZbMrnXE/AAAAAAAAAAI/AAAAAAAAAAA/r5O7jq5w6N8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXM8rjUE_-7_Q3t39FeE9-w,1592927264678760.0
false prophet mohammed is a pedophile,police are bad,https://yt3.ggpht.com/-yN7NQvuPQX0/AAAAAAAAAAI/AAAAAAAAAAA/WRkUQ_LQc7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfoeB0M82Gl7i1qlrBzwLiw,1592927267815035.0
Rose Renouf,Protesting is American. It is part of our civil rights.,https://yt3.ggpht.com/-kbR0LLLznWM/AAAAAAAAAAI/AAAAAAAAAAA/9moBFQGyhMA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCIGyUxRYHQYS8ATB6F_Mizw,1592927268188069.0
John Smith,soros and gates are in their underground mansion,https://yt3.ggpht.com/-eZLXqTVGcDE/AAAAAAAAAAI/AAAAAAAAAAA/mb0rGjH8xr8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCtc8GGIjobRL7vUmybUhHRg,1592927269028913.0
itsflat wechecked,Am I the only one that thinks this is staged??,https://yt3.ggpht.com/-D-sE8dl-F9U/AAAAAAAAAAI/AAAAAAAAAAA/ThEJq9aIPnk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2OHnHqGpQwO6Nd0OJ7phOg,1592927270011264.0
PeggyeSprouse,She’s a medic????,https://yt3.ggpht.com/-tDw_x02Qs6A/AAAAAAAAAAI/AAAAAAAAAAA/hM1GGD7ocCM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC7Dc2vfj9p-WRbpM-ymTdMA,1592927270204772.0
FaithwalkerTodd,They should tear down the statue of Satan,https://yt3.ggpht.com/-RP8xCC7zssc/AAAAAAAAAAI/AAAAAAAAAAA/v2a4aWEmFoA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2uOEqr9YpoYx78_6Ft866Q,1592927270966913.0
Betty Brown,Comments full of hate as usual,https://yt3.ggpht.com/-9YzMNNEKM-w/AAAAAAAAAAI/AAAAAAAAAAA/GlDYKHjtubQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwOKHJRZ6eNnryd6feBkyxA,1592927271444123.0
vincent cannizzaro,I hope the loot condoms,https://yt3.ggpht.com/-Nkpv7PbywpM/AAAAAAAAAAI/AAAAAAAAAAA/R8osbOuUbjc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQuOjXQZKgxMUsZyjyivTeA,1592927272670228.0
Jonathan Brown,Act_17:30 And the times of this ignorance God winked at; but now commandeth all men every where to repent:,https://yt3.ggpht.com/-U1ynoQkvqT8/AAAAAAAAAAI/AAAAAAAAAAA/8uGN1TWMjbY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCIjNEeU9TenZBk2oOiKnR8g,1592927274988443.0
Grandmaster Hash,Down with the dollar!,https://yt3.ggpht.com/-3ILslegXpY0/AAAAAAAAAAI/AAAAAAAAAAA/J4sFLkU4cX8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwtFdBdD8JtTCFK9-4oMUYA,1592927275059835.0
herbusbong,Too hot for JOGGERS,https://yt3.ggpht.com/-VIwBmZtec9E/AAAAAAAAAAI/AAAAAAAAAAA/3deSjc9KSVc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQEUWMCat79EMcpeTe6lreQ,1592927275611209.0
Damien Wright,END THE FED,https://yt3.ggpht.com/-ltk27DGKsY0/AAAAAAAAAAI/AAAAAAAAAAA/oI6Y7YxQ17I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6jTEdbeu-tpyZgWnV6sY0A,1592927277546599.0
martyborman,TOO BAD SO SAD,https://yt3.ggpht.com/-PwGsfmLzLH8/AAAAAAAAAAI/AAAAAAAAAAA/9VzkZVerLUQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3rNYXz7p4MhDGHOdQVDZsg,1592927278699327.0
unmasked gameing,end the protest,https://yt3.ggpht.com/-InTIscEpYRU/AAAAAAAAAAI/AAAAAAAAAAA/ccbNLRcR3oo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjAFkpBIfENYqgjQxC0wZaw,1592927279860712.0
Ritchie Rich,BREAKING FEDERAL LAW!!! GET OUT OF THE DAMN WAY OF ENFORCING THE LAW!!!,https://yt3.ggpht.com/-pzTeeNq82oc/AAAAAAAAAAI/AAAAAAAAAAA/mSE05nUoeJM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCGBP8QYUItQOA4_8RrqdEQA,1592927142024932.0
Noa,WALK OUT GO HOME,https://yt3.ggpht.com/-5FKNKD081oo/AAAAAAAAAAI/AAAAAAAAAAA/JwXEEAqR3f0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCB8kJJfpZjaut1bD4A38bGA,1592927142469896.0
Faze rug Faze adapt,hello,https://yt3.ggpht.com/-GMv_A5wadsQ/AAAAAAAAAAI/AAAAAAAAAAA/6GP8bc4wBmU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCNGDO8429ga1ay4p5j3Wv0Q,1592927142911652.0
Frederick Bosman,Bidens fruitsalad,https://yt3.ggpht.com/-7IZ4yqgO0_Y/AAAAAAAAAAI/AAAAAAAAAAA/275j9d3IFyc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCOmoQO48XqEaTVCeWz_iyIg,1592927287247000.0
